Standard_Bangla,dialect_speech,English_translation
তার কাছে অনেক দেশের টাকা আছে,তার ধারো বউত দেশ ওর টেখা আছে,
তার কাছে সব দেশের টাকা আছে,তার ধারো হকল দেশ ওর টেখাউ আছে,
তার পরিবারকে ভালো বাসে,তার পরিবাররে যে ভালা ফায়,
তার প্রিয় একটা বই হারিয়ে গেছে,তার প্রিয় একগু বই হারাই গেছে,
তার বই পর্তে এক্দমি ভাল লাগে না,তার বই পর্তে এক্দম অউ ভালা লাগে না,
তাঁর বই পরতে একদমই ভাল লাগে না,তার বই পড়তে একদম অউ ভালা লাগে না,
তার পাশে থাকা পুতুলগুলো সেই মেয়ের সাথে খেলতে আসে,তার লগে থাকা পুতুলগুইন হউ পুরির লগে খেলাত আয়,
তার জন্য আমি সব কিছু করতে পারি ,তার লাগি আমি হকলতা করতাম ফারি,I can do anything for him
তার জন্য আমি সব কিছু করতে পারি,তার লাগি আমি হকলতা করতাম ফারি,
তার জন্য আমি সব কিছু করতে পারি,তার লাগি আমি হকলতা করতাম ফারি,
তার জন্য সব কিছু করতে পারি,তার লাগি হকলতা করতাম ফারি,
তার যাবতীয় খরচ তার বাবা মা ই বহন করেন,তার সব খরচা তার বাফ মায় চালাইন,
তারা দুজনে আবার নিউজিল্যান্ড ফিরে যাবে,তারা  দুইয়োজন আবার নিউজিল্যান্ড ফিরিয়া যাইবা,
ওরা আপনাকে কিভাবে চায় ওদের মতো হবার চেষ্টা করুন,তারা আফনারে কিলা চাইন তারার লাখান অওয়ার চেষ্টা খরইন,
তারা আমাকে পছন্দ করত চাইত আমাদের সম্পর্ক আবার জোড়া লাগুক,তারা আমরারে ফছন্দ করতা চাইতা আমরার সম্পর্ক আবার জোড়া লাগউক,
তারা বলে আমরা আমাদের বউ কে কত মারি কোন দিন মুখ দিয়ে কথা বের করে না,তারা খইন আমরা আমরার বউ অখলরে খতো মারি কুনো দিন মুখ দিয়া মাত বারয় না,
তারা তিনভাই ছিলো কিন্তু তাদের মধ্যে মিল ছিলো না,তারা তিঙ্গু ভাই আছিলো কিন্তু হেরার মাঝে মিল আছিলো না,
তারা তিন ভাই ছিল কিন্তু তাদের মদ্ধে মিল ছিলো না,তারা তিনগু ভাই আছিল কিন্তু হেরার মাঝে মিল আছিল না,
তারা একটি দূর পাহাড়ের দিকে যাবার পথে একটি পুকুর দেখল,তারা দূরই এখটা পাহাড়র বায় যাওয়ার পতো এখটা পুকোইর দেখলা,
ওনারা আমার স্বামীকে অশিক্ষিত মেয়ের সাথে বিয়ে দিতে চেয়েছিল,তারা মোর জামাইরে অশিক্ষিত ফুড়ির লগে বিয়া দিতা চাইছলা,
তারা আমাকে অনেক অপমান করছে,তারা মোরে অনেখ অপমান করছিলা,
তাদের অনুমতির অপেক্ষা করতে হচ্ছে,তারার অনুমতির অফেক্ষা খরা লাগের,
তাদেও কেও স্কুলে আসেনি,তারার কেউ ওউ স্কুলও আইছে না,
তাদের ঘরের কাজের মানুষ হিসেবে রাখতে চেয়েছিল,তারার ঘরর কামর মানুষ হিসাবে রাখতা চাইছলা,
তাদের চার বছরের একটি মেয়ে বাচ্চা আছে,তারার চাইর বছরর এখটা বাইচ্চা ফুড়ি আছে,
তাদের চাওয়া না চাওয়ার গুরুত্ব দিন,তারার চাওয়া না চাওয়ার গুরুত্ব দেইন,
তাদের জানার কথা নয়,তারার জানার কথা নায়,
তাদের দুজনের বিয়ে হওয়ার কথা ছিল,তারার দুইজনর বিয়া অউয়ার কথা আছিল,
তাদের বাগান অন্যদের বাগানের মতো নয়,তারার বাগান অইন্যরার বাগান ওর লাকান নায়,
উনাদের মা ছেলের সম্পর্ক খারাপ এর প্রভাব আমার উপর আসে,তারার মা ফুয়ার সম্পর্ক খারাফ আর এর গরম মোর উফরে দিয়া যায়,
তাদের কথাবার্তা শুনে মনে হয়েছিল আমাকে বিয়ে করেছে মানে আমাকে কিনে নিয়েছে,তারার মাত হুনিয়া মনে অর মোরে বিয়া খরছে মানে মোরে কিনিলচে,
তাদেরকে অনেক ধন্যবাদ যারা গান গুলো উপহার দিয়ে গেছেন,তারারে অনেক দইন্যবাদ যারা অউ গান গুইন উপহার দিয়া গেছইন,
তাদেরকে গালি দেওয়ার সুযোগ করে দিন,তারারে গালি দেওয়ার সুযোগ খরি দেইন,
তাকে আমি বলে নিছিলাম যে আমার তোমাকে বিশ্বাস করতে সময় লাগবে,তারে আমি কইয়া রাখছিলাম যে মুই তুমারে বিশ্বাস খরতে সময় লাগবো,
তাকে কাজল দিলে অনেক ভালো লাগে,তারে কাজল দিলে বাক্কা বালা লাগে,
তাকে কাজল দিলে অনেক ভালো লাগে,তারে কাজল দিলে বাক্কা ভালা লাগে,
তাকে ছাড়া আমি হয়তো বাচঁতে পারবো না,তারে ছাড়া মুই হয়তো বাচতাম ফারতাম নায়,
তার দেয়া কথা গুলা মাঝে মাঝে মনে পড়লে অনেক হাসি আসে,তারে দেওয়া কথাগুইন মাঝে মাঝে মনে আইলে বাক্কা হাসি আয়,
তাকে ভালোবাসি,তারে ভালা ফাই,
তাকেই ভালোবাসি আমি তাকে ছাড়তে চাই না,তারেউ ভালাপাই আমি তারে ছাড়তাম চাই না,
ও আমার সাথে এটা করছে আমিও ওর সাথে এটা করবো,তাাইন আমার লগে অলান খরছইন আমিও তান লগে অলান খরমু,
তিশার জন্য সিন্দুক খোলা হলো,তিশার লাগি সিন্দুক খোলা ওইলো,
তুই ডাক্তার,তুঁই ডাক্তার না হসাই,
তুই রঙ মিস্ত্রি,তুঁই রঙ মিস্তিরি,
তুই কসাই,তুঁই হসাই,
তুই আমার কাছে এসব কিছু শিখতে চাস,তুই আমার তনে কিতা ওতা হিকতে চাস নিজ,
তুই আমার সঙ্গে একটি গান গাইতে পারবি,তুই আমার লগে একটা গান গাইতে ফারবে নি?,
তুই আমার জন্য কী ভালোবাসতে পারবি,তুই আমার লাগি কিতা বালা ফাইবে নি?,
তুই কি আমার জন্য কিছু লিখতে পারবি,তুই আমার লাগি কুন্তা লেখতে ফারবে নি?,
তুই আমার জন্য কোনো সুন্দর উপহার কিনতে পারবি,তুই আমার লাগি কোন সুন্দর উপহার কিনতে ফারবে নি?,
তুই আমার সঙ্গে কী ছবি তোলতে পারবি,তুই কিতা আমার লগে ছবি তুলতে ফারবে নি?,
তুই আমার পাশে থাকতে চাস,তুই কিতা আমার লগে থাকতে চাস?,
তুই কি আমার সঙ্গে বাংলায় কথা বলতে পারবি,তুই কিতা আমার লগে বাংলায় মাত্তে ফারবে নি?,
তুই কি আর পড়ালেখা করবি নাহ,তুই কিতা আর পড়ালেখা করতে নানি,
তুই কি এই গানটি শুনতে ভালোবাসবি,তুই কিতা ওউ গান হুনতে বালা ফাইবে নি?,
তুই কি এই বইটি পড়তে পারিস,তুই কিতা ওউ বই ওগু পড়তে ফারোস নি?,
তুই কি এই সিনেমা দেখতে চাস,তুই কিতা ওউ সিনেমা ওগু দেখতে চাস নি?,
তুই কি এই স্কুলে পড়তে আসতে চাস,তুই কিতা ওউ স্কুল-ও পড়াত আইতে চাস নি?,
তুই কি কখনো কবিতা লিখতে পারিস,তুই কিতা কোন সময় কবিতা লেখতে ফারবে নি?,
তুই কি কখনো বাংলাদেশে ঘুরতে গিয়েছিলি,তুই কিতা কোন সময় বাংলাদেশ ঘুরাত গেছলে নি?,
তুই কি পড়ালেখা ছেড়ে দিতে চাস,তুই কিতা পড়ালেখা ছাড়িত্তে নি?,
ক্রিকেট কেমন লাগে?,তুমাইতাইন ওর কিলা লাগে?,How is cricket?
তমার কেমন লাগে,তুমাইতাইন ওর কিলা লাগে?,
ক্রিকেট কেমন লাগে,তুমাইতাইন ওর কিলা লাগে?,
ক্রিকেট তমার কেমন লাগে,তুমাইতাইন ওর ক্রিকেট কিলা লাগে?,
ক্রিকেট খেলা তমার কেমন লাগে,তুমাইতাইন ওর ক্রিকেট খেলা কিলা লাগে?,
খেলা তমার কেমন লাগে,তুমাইতাইন ওর খেলা কিলা লাগে?,
তোমার গানের গলা অনেক ভালো,তুমাইতাইন ওর গান ওর গলা খুব ভালা,
তোমার বাবা কি করেন,তুমাইতাইন ওর বাবা কিতা করইন?,
তোমার পরিবারে কে কে আছে,তুমাইতাইন ওর বাসাত কে কে আছোইন?,
তোমার ভাই কোথায় চাকরি করেন,তুমাইতাইন ওর ভাই কিতাত চাকরি করইন?,
আমি তোমার হাসির প্রেমে পরেছি,তুমাইতাইন ওর হাসির প্রমো পরি গেছি আমি,
তুমি কি খেতে পছন্দ করো,তুমাইতাইন কিতা খাইতে ভালা ফাও,
তুমি কি চাকরি করছ,তুমাইতাইন কিতা চাকরি করছ নি?,
তুমি কি সরকারি চাকরি করছ,তুমাইতাইন কিতা সরকারি চাকরি করছ নই?,
তোমার গলা অনেক ভালো,তুমাইতাইন গলা খুব ভালা,
তুমি গান গাইতে পারবে না,তুমাইতাইন গান গাইতে ফারতায় না,
তুমি চাকরি করছ,তুমাইতাইন চাকরি করছ নই?,
তুমি সরকারি চাকরি করছ,তুমাইতাইন সরকারি চাকরি করছ নই?,
তুমি আমার জীবনের আলো,তুমাইতাইম অইলায় আমার জীবনের আলো,
তোমার ভাইকে দেখলাম,তুমাইতান ওর ভাইরে দেখলাম,
তোমাকে দেখে,তুমাকে দেখিয়া,
তোমাকে দেখে ,তুমাকে দেখিয়া ,Seeing you
তোমাকে দেখে থমকে দাঁড়িয়ে ছিলাম,তুমাকে দেখিয়া ভেমতালা লাগিয়া উবাই রইছিলাম,
তোমার কি মন খারাপ,তুমার  কিতা মন খারাফ নি?,
তোমার ওই মন আমি নিয়ে নিলাম,তুমার অউ মন মুই নিলাম,
তোমার পছন্দের বেশ কয়েকটি বই কিনেছি,তুমার ফচন্দর বাক্কা কয়টা বই কিনছি,
তোমার পছন্দের কয়েকটি বই কিনেছি,তুমার ফছন্দের কয়টা বই কিনছি,
তোমার পছন্দের বই কিনেছি,তুমার ফছন্দের বই কিনছি,
তোমার পছন্দের বেশ কয়েকটি বই কিনেছি,তুমার ফছন্দের বাক্কা কয়টা বই কিনছি,
তোমার কন্যা আমার কোলে এসে শুধু তোমাকে খোঁজে মনে হয়,তুমার ফুড়ি মোর কুলো আইয়া খালি তুমারে খুঁজে মনে অয়,
তোমার বন্ধুরা সবাই খুব মেধাবী,তুমার বন্ধুরা হখল অউ খুব মেধাবী,
তোমার বন্ধুদের কাছে থাকতে খুব ভালো লাগে,তুমার বন্ধু্রার কান্দাত থাকতে খুব ভালা লাগে,
তোমাদের বাসা কোথায়,তুমার বাসা খই?,
তোমার মনের কথা আজ আমাকে খুলে বলো,তুমার মনর কথা আইজ মোরে খুলিয়া কউ,
তোমার মনের কথা বুঝি না,তুমার মনের কথা বুঝি না,
তোমার জন্য আমার খুব কষ্ট হয়,তুমার লাগি আমার খুব কষ্ট অয়,
তোমার জন্য আমার খুব কষ্ট হয়,তুমার লাগি আমার খুব খষ্ট অয়,
তোমার সব কথা মেনে নিবো,তুমার হখল খতা মানিয়া নিমু,
তোমায় হৃদয়ে রাখবো সারাক্ষণ,তুমারে  খইলজাত রাখমু হারা সময়,
তোমাকে দুচোখ ভরে দেখা এখনও বাকি,তুমারে  দুই চউক ভরিয়া দেখা এখনো বাকি,
তোমাকে কাছে এসে জড়িয়ে ধরা বাকি,তুমারে কান্দাত আইয়া জড়াইয়া ধরা বাকি,
তোমাকে খুব মনে পড়ছে দিব তোমায় লাল গোলাপ,"তুমারে খুব মনো পড়ের, তুমারে লাল গোলাপ দিতাম",
তোমাকে ডাকব না,তুমারে চাল্ল দিতাম নায়,
তোমায় ছাড়া একটুও আমার ভালো লাগে না,তুমারে ছাড়া আমার একটুও ভালা লাগে না,
তোমাকে ছুয়ে দিতে চাই অনুমতি,তুমারে ছুয়ার লাগি চাই অনুমতি,
তোমাকে দেখে থমকে দারিয়ে ছিলাম,তুমারে দেকিয়া ভেমটালা লাগিয়া উবাই রইছলাম,
তোমাকে দেখলাম,তুমারে দেখলাম,
তোমাকে যেদিন বলেছিলাম বিয়েটা করে ফেলো,তুমারে যেদিন কইছলাম বিয়াটা খরি লাও,
তোমাকে নিয়ে আমার সব কল্পনা,তুমারে লইয়া মোর হখল কল্পনা,
তোমায় নিয়ে হারিয়ে যাবো আকাশের নীলে,তুমারে লইয়া হারাই যাইতাম আখাশর নীলো,
তোমার সংসারের প্রয়োজন মেটানোর জন্য আমার জন্ম হয়নি,তুমাার সংসারর দরখার মিটানির লাগি আমার জনম অইছে না,
তুমি এখানে থাকলে আমি খুশি,তুমি অনো থাকলে আমি খুশি,
তুমি আমাকে আর কত অবাক করবা,তুমি আমারে আর কত অবাক করতায়?,
তুমি আমাকে চিনো?,তুমি আমারে চিনো নি?,Do you know me?
তুমি কি আমাকে চিনো ?,তুমি আমারে চিনো নি?,Do you know me
তুমি কি আমাকে চিনো,তুমি আমারে চিনো নি?,
তুমি কি আমাকে চিনো,তুমি আমারে চিনো নি?,
তুমি আমাকে চিনো,তুমি আমারে চিনো নি?,
তুমি আর কথা বলবা না,তুমি আর মাতবায় না,
তুমি আর আমার নেই আমি এটা মানতে পারছি না,তুমি আর মোর নাই ইকান মানিয়া নিতাম ফাররাম না,
তুমি একটা বোকা মেয়ে,তুমি এখটা আরুয়া ফুরি,
তুমি যাও একা একা,তুমি ওউ যাও এখলা,
তুমি এখানে থাকলে আমি খুশি,তুমি ওনো থাকলে আমি খুশি,
তুমি কোথায়,তুমি কই,
তুমি কোথায় ?,তুমি কই ,Where are you?
তুমি কোথা থেকে আসছ,তুমি কই থাকি আইছো,
তুমি কোথায় থেকে আসছো,তুমি কই থাকি আইছো,
তুমি কোথায় যাচ্ছ,তুমি কই যাইরায়,
তুমি বলছো যে থাকার সে এমনিই থেকে যাবে,তুমি কইরায় যে থাকার হে এমনেউ থাকি যাইবো,
তুমি কি আমাকে বোকা মনে করো,তুমি কি মোরে আরুয়া মনে করইন?,
তুমি কি আমার সাথে প্রেম করবা,তুমি কিতা আমার লগে পিরিত করবায় নি?,
তুমি কি এখন খেতে বসবা,তুমি কিতা এখন খানিত বইবায় নি?,
তুমি কি কর,তুমি কিতা কর,
তুমি কি করো,তুমি কিতা করো,
তুমি কি করো,তুমি কিতা করো?,
তুমি কি কাজ করো,তুমি কিতা কাজ করো ?,
তুমি কি করো,তুমি কিতা খরো?,
তুমি কি জামরুল খাও,তুমি কিতা জামরুল খাও নি?,
তুমি কেমন আছ,তুমি কিলাখান আছ,
তুমি কেমন আছো,তুমি কিলাখান আছো,
তুমি শুধু মনে রেখো আমায় সারা বেলা,তুমি খালি মোরে মনো রাকিও সারা বেলা,
তুমিহীন সময়টা নিজেদের মতো করে গুছিয়ে নেওয়ার চেষ্টা করছি,তুমি ছাড়া সময়টারে নিজরার মতো খরিয়া গুছাইয়া লউয়ার  চেষ্টা খরিয়ার,
তুমি জানো সত্যিই খুব কঠিন বাবা হয়ে মায়ের দায়িত্ব পালন করা,তুমি জানোনি হাছাউ বাফ অইয়া মার দায়িত্ব ফালন খরা খুব কঠিন,
তুমি তোমার কন্যাকে নিয়ে ব্যস্ত সময় পার করছ,তুমি তুমার ফুড়িরে লইয়া ব্যস্ত সময় পার কররায়,
তুমি নেই এই কঠিন সত্যিটা আমি আজও বিশ্বাস করতে পারছি না,তুমি নাই অউ কঠিন সত্তিটা মুই এবোধরি বিশ্বাস খরতাম ফারিয়ার না,
তুমি বলবা না,তুমি মাতবায় না,You won’t
তুমি কথা বলবা না,তুমি মাতবায় না,
তুমি বলবা না,তুমি মাতবায় না,
তুমি আমার সাথে আর কথা বলবা না,তুমি মোর লগে আর মাতবায় না,You don't talk to me anymore
তুমি আমার সাথে আর কথা বলবা না,তুমি মোর লগে আর মাতবায় না,
তুমি আমার সাথে আর কথা বলবা না,তুমি মোর লগে আর মাতবায় না,
তুমি যদি কাউকে ভালোবাসো তবে তাকে ছেড়ে দাও,"তুমি যদি খেউরে ভালোবাসো,তাইলে তারে ছাড়ি দেও",
তুমি যদি চাও বৃষ্টি হবে আজ,তুমি যদি চাও তে মেগ অইবো আইজ,
তুমি যাবে,তুমি যাইবায়,
তুমি চলে যাওয়ার পর তোমার মেয়ে কেমন যেন শান্ত হয়ে গেছে,তুমি যাওয়ার পর থাকি তুমার ফুড়ি কিলান জানি নিরাই অই গেছে,
তুমি রেঁধেছো,তুমি রানচো,
তুমি অনেক চালাক,তুমি রেবা বহুত চালু,
তোমার এত ঘুম কেন?,তুমিতাইন অত ঘুমাও কিতার লাগি?,Why are you so sleepy?
তোমার এত ঘুম আসে কেন,তুমিতাইন অত ঘুমাও কিতার লাগি?,
তোমার এত ঘুম কেন,তুমিতাইন অত ঘুমাও কিতার লাগি?,
তুমি আমার প্রথম বন্ধু,তুমিতাইন আমার ফয়লা বন্ধু,
তুমি আমাকে দোষ দিচ্ছ কেন,তুমিতাইন আমারে দোষ দিরায় কিতার লাগি?,
তুমি বোকা একজন মানুষ,তুমিতাইন একটা গাধা মানুষ,
তুমি আমার জীবনের আলো,তুমিতাইন ওইলায় আমার জীবন ওর আলো,
তুমি এত ঘুমায় কেন,তুমিতাইন ওতো ঘুমাও কিতার লাগি?,
তুমি এতো কিছু বুঝো কিভাবে,তুমিতাইন ওতোতা বুঝো কিলা,
তুমি এত ঘুমাও কেন,তুমিতাইন ওর অত ঘুম আয় কিওর লাগি,
তোমার এত ঘুম আসে কেন,তুমিতাইন ওর ওতো ঘুম আয় কিওর লাগি?,
তোমার কি নীল আকাশ দেখতে ভালো লাগে,তুমিতাইন ওর কিতা নীল আকাশ দেখতে বালা লাগে না নি?,
তোমার প্রিয় গান কোনটি,তুমিতাইন ওর কোন গান বেশি বালা লাগে?,
তোমার প্রিয় গায়ক কে,তুমিতাইন ওর কোন গায়করে বেশি বালা লাগে?,
তোমার প্রিয় বিষয় কি,তুমিতাইন ওর কোন বিষয় বেশি বালা লাগে?,
তোমাার প্রিয় সবজি কি,তুমিতাইন ওর কোন সবজি বেশি বালা লাগে তে?,
ক্রিকেট খেলা তোমার কেমন লাগে,তুমিতাইন ওর ক্রিকেট খেলা কিলা লাগে?,
তোমার খাওয়া লাগবে না,তুমিতাইন ওর খাওয়া লাগতো নায়,
তোমার গানের গলা অনেক ভালো,তুমিতাইন ওর গান ওর গলা খুব বালা,
তুমি ঘুমাও কেন,তুমিতাইন ওর ঘুম আয় কিওর লাগি,
তোমার দিকে তাকিয়ে আছি,তুমিতাইন ওর দিকে চাই রইছি,
তোমার ছেলে অনেক দুষ্টু,তুমিতাইন ওর ফুয়াগু যে দুষ্টা,
আমি তোমার বাদামী চোখ জোড়া ভালোবাসি,তুমিতাইন ওর বাদামি রঙ ওর চউখ দুইটা আমার খুব বালা লাগসে,
তোমার বাবা কি করেন,তুমিতাইন ওর বাবায় কিতা করোইন?,
তোমার ভালো না লাগলে কিছু করার নাই,তুমিতাইন ওর বালা না লাগলে কুন্তা করার নাই,
তােমার বাসায় বিদ্যুৎ থাকতে পারে তাই এদিকে চলে এলাম,তুমিতাইন ওর বাসাত কারেন্ট থাকতো ফারে ওতার লাগি ওবায় আই গেলাম,
তোমার পরিবারে কি আমায় মেনে নিবে,তুমিতাইন ওর বাসাত কিতা আমারে মানিয়া লইবো নি?,
তোমার পরিবারে কে কে আছে,তুমিতাইন ওর বাসাত কে কে আছোইন?,
তোমার ভাই কোথায় চাকরি করেন,তুমিতাইন ওর ভাইয়ে কিতাত চাকরি করোইন?,
তোমার মনে চাইলে গিয়ে না করো,তুমিতাইন ওর মন চাইলে গিয়া না করো,
তোমার কথা শুনে খুব ভালো লাগলো,তুমিতাইন ওর মাত হুনিয়া বাক্কা বালা লাগলো,
তোমার সাথে আমার জরুরি কথা আছে,তুমিতাইন ওর লগে আমার জরুরি মাত আছে,I have something important to say to you
তোমার সাথে আমার জরুরি কথা আছে,তুমিতাইন ওর লগে আমার জরুরি মাত আছে,
তোমার সাথে আমার জরুরি কথা আছে,তুমিতাইন ওর লগে আমার জরুরি মাত আছে,
তোমার সাথে আমার কথা আছে,তুমিতাইন ওর লগে আমার মাত আছে,
আমি তোমার সাথে রাতে সাগর পাড়ে দাঁড়ায় থাকতে চাই,তুমিতাইন ওর লগে আমি রাত্রে সমুদ্রর পাড়-ও উবাই থাকতাম চাই,
তোমার সাথে নীল আকাশের নিচে বসে গল্প করতে চাই,তুমিতাইন ওর লগে নীল আকাশ ওর নিচে বইয়া গফ করতাম চাই,
তোমার সৌন্দর্যে আমি মুগ্ধ,তুমিতাইন ওর সুন্দরতাত আমি মুগ্ধ,
তোমার হাতের লেখা অনেক সুন্দর,তুমিতাইন ওর হাত ওর লেখা যে সুন্দর,
আমি তোমার হাসির প্রেমে পড়েছি,তুমিতাইন ওর হাসির প্রেমও পড়ি গেছি আমি,
তুমি বিয়ে করবে কতো বছর বয়সে,তুমিতাইন কত বয়সও বিয়া করবায়,
তুমি অল্প কথা বলো,তুমিতাইন কম মাতো,
তুমি কি আমাকে আগে দেখেছো,তুমিতাইন কিতা আমারে আগে দেখছো নি?,
তুমি কি আমায় ঘুরতে নিয়ে যাবে,তুমিতাইন কিতা আমারে ঘুরানিত লইয়া যাইবায় নি?,
তুমি কি আমায় ভালোবাসো না,তুমিতাইন কিতা আমারে বালা ফাও না নি?,
তুমি কি আমায় ভালবাসো,তুমিতাইন কিতা আমারে বালা ফাও নি?,
তুমি কি খেতে পছন্দ করো,তুমিতাইন কিতা খাইতে বালা ফাও?,
তুমি কি গল্প লেখো,তুমিতাইন কিতা গল্প লেখো নি?,
তুমি কি গিয়েছিলে,তুমিতাইন কিতা গেছলায় নি?,
তুমি কি চাও,তুমিতাইন কিতা চাও তে?,
তুমি কি চাও আমি চলে যাই,তুমিতাইন কিতা চাও নি আমি যাই গি?,
তুমি কি চাকরি করছো,তুমিতাইন কিতা চাকরি করছো নি?,
তুমি কি দেখছো,তুমিতাইন কিতা দেখছো নি?,
তুমি কি দেখেছো,তুমিতাইন কিতা দেখছো নি?,
তুমি কি বাইরে বের হবে,তুমিতাইন কিতা বারইবায় নি?,
তুমি কি বিয়েতে রাজি,তুমিতাইন কিতা বিয়াত রাজি নি?,
তুমি কি রাতে খেয়েছো,তুমিতাইন কিতা রাত্রে খাইছো নি?,
তুমি কি রাতের বেলা বাইরে বের হবে,তুমিতাইন কিতা রাত্রে বারইবায় নি?,
তুমি কি রাতের বেলা বাহিরে বের হবে,তুমিতাইন কিতা রাত্রে বারোইবায় নি?,
তুমি রান্না করতে পারো,তুমিতাইন কিতা রান্তায় ফারো নি?,
তুমি কি সরকারি চাকরি করছো,তুমিতাইন কিতা সরকারি চাকরি করছো নি?,
তুমি কি সাঁতার জানো,তুমিতাইন কিতা সাঁতার জানো নি?,
তুমি কোথায় চাকরি করছো,তুমিতাইন কুয়াই চাকরি কররায়?,
তুমি কোন ক্লাসে পড়ো,তুমিতাইন কোন ক্লাস-ও পড়রায়?,
তুমি কোন বিষয় পড়াশোনা করছো,তুমিতাইন কোন বিষয়-ও পড়রায়?,
তুমি ঘুম থেকে উঠে আমাকে কল দিও,তুমিতাইন ঘুম তনে উঠিয়া আমারে কল দিও,
তুমি ঘুম থেকে তাড়াতাড়ি উঠে যাও,তুমিতাইন ঘুম তনে জলদি উঠি যাইও,
তুমি ঘুম থেকে তাড়াতাড়ি উঠে যাও,তুমিতাইন ঘুম তনে জলদি উঠি যাইও,
তুমি ঘুম থেকে তাড়াতাড়ি উঠে যাও,তুমিতাইন ঘুম তনে জলদি উঠি যাইও,
তুমি ঘুম থেকে তাড়াতাড়ি উঠে যাও ,তুমিতাইন ঘুম তনে জলদি উঠি যাইও ,You wake up early.
তোমার ঘুম আসে কেন,তুমিতাইন ঘুমাও কিতার লাগি?,
তুমি তাড়াতাড়ি উঠে যাও,তুমিতাইন জলদি উঠি যাইও,
তুমি তাড়াতাড়ি উঠে যাও ,তুমিতাইন জলদি উঠি যাইও ,You get up early.
তুমি ঢাকার কোথায় থাকো,তুমিতাইন ঢাকার কোন থাকো?,
তুমি দুপুরে কি খেয়েছ,তুমিতাইন দুপুরবেলাত কিতা খাইলায়?,
তুমি দুপুরে কি দিয়ে ভাত খেয়েছ,তুমিতাইন দুপুরবেলাত কিতা দিয়া ভাত খাইলায়?,
তুমি দুপুরে কি দিয়ে ভাত খেয়েছ,তুমিতাইন দুপুরবেলাত কিতা দিয়া ভাত খাইলায়?,
তুমি ভালো আছ জেনে খুশি হলাম,তুমিতাইন বালা আছো জানিয়া খুশি ওইলাম,
তুমি ভালো আছো,তুমিতাইন বালা নি?,
তুমি বিয়ে করছো না কেন,তুমিতাইন বিয়া কররায় না কিওর লাগি?,
তুমি বুঝো না কেন,তুমিতাইন বুঝিরায় না কিতার লাগি?,
তুমি বেশী কথা বলো,তুমিতাইন বেশি মাতো,
তুমি অনেক যত্নশীল,তুমিতাইন যে যত্ন লও,
তোমার সৌন্দর্যোতা দেখছি,তুমিতাইন যে সুন্দর দেখিয়ার,
তোমাকে একটা উপহার দিতে চাই,তুমিতাইন রে একটা উপহার দিতাম চাই,
তোমাকে ছাড়া বাচবো তোমার বিয়েতেও নাচবো,"তুমিতাইন রে ছাড়া বাচমু, তুমিতাইন ওর বিয়াতও নাচমু",
আমি তোমাকে চিনি না,তুমিতাইনরে আমি চিনি না,
তোমাকে ছাড়া আমি ভালো নেই,তুমিতাইনরে ছাড়া আমি বালা নাই,
তোমাকে দেখে অসুস্থ বলে মনে হচ্ছে,তুমিতাইনরে দেখিয়া অসুস্থ লাগের,
তুলতে হবে,তুলা লাগবো,
তুমি বোকার মতো তাকে নিয়ে ভেবে বসে থাকবে কেন,তুুমি আরুয়ার লাখান তারে লইয়া ভাবিয়া বই রইতায় খেনে,
তো আমি কী করব,তে আমি কিতা করতাম?,
ঘুড়ি উড়াই,তে ঘুড্ডি উড়াই,
তাহলে তার সাথে আলাদা হয়ে যাব,তে তান থাকি আলেদা অই যাইমু,
তবু প্রতিটি মৃত্যু মানুষকে কষ্ট দেয়,তেও সব মরণ এউ মাইনষরে কষ্ট দেয়,
তেতুল নিয়ে শুধুমাত্র আমাদের দেশে নয় সারা উপমহাদেশেই প্রচুর ভুল ধারনা আছে,তেতই লইয়া খালি আমরার দেশো নায় বরোঞ্ছ সাড়া উপমহাদেশো বাক্কা ভুল ধারণা আছে,
তেতুল এর টক দিয়ে ফুসকা খাবো,তেতুল টেংগা দিয়া ফুসকা খাইমো,
তেতুলের কচি পাতা সিদ্ধ করে পানি সেবন করলে সর্দি কাশি ভাল হয়,তেতুলের কচিন ফাতা করিয়া ফানি খাইলে সর্দি কাশি ভালা অয়,
তবে আমি তাকে এখনো ভালোবাসি,তেবো মুই তারে অখনো ভালাপাই,
তবে আমার গার্লফ্রেন্ড আমাকে বলেছে আমি তাকে যেভাবে রাখবো সে সেভাবেই থাকবে,তেবো মোর গার্লফ্রেন্ড মোরে খইছে মুই তাইরে যেলা রাখমু তাই হলাউ থাখবো,
অনেক মেধাবী ছিলাম,তোনেও মেধাবী আছিলাম,
তোমরা কি গল্পের বই পড়তে পছন্দ কর,তোমরা কিতা গল্প'র বই পড়তে বালা ফাও নি?,
তোমরা ভালো আছ জেনে খুশি হলাম,তোমরা বালা আছো জানিয়া খুশি ওইলাম,
তোমাদের সকলের দোয়া চাই,তোমরা হক্কল ওর দোয়া চাই,
তোমাদের কারো বিশ্বাস হবে না,তোমরার কেউর বিশ্বাস ওইতো নায়,
তোমাদের গ্রামের বাড়ি কোথায়,তোমরার গ্রাম ওর বাড়ি কোন?,
তোমাদের প্রিয় লেখক কে,তোমরার প্রিয় লেখক কেটা?,
তোমাদের কথা শুনে হাসছি,তোমরার মাত হুনিয়া হাসছি,
