Standard_Bangla,dialect_speech,English_translation
nan,তুমি কি আ্যাকছের বই পড়ো,Do you read many books?
nan,তুমি কি ইংরাজি হেকছো,are you learning english
nan,তুমি কি ইস্কুলে যাও,do you go to school
nan,তুমি কি এই কোয়শ্চেনের উত্তার জানো,Do you know the answer to this question?
nan,তুমি কি এই গান হোনছো,Have you heard this song?
তুমি কি এই বইটি পড়তে চাও,তুমি কি এই বইডা পড়তে চাও?,
nan,তুমি কি এই বিষয়ে অবগত,Do you know more about this?
তুমি কি কখনো এখানে আসতে পারবে,তুমি কি এইহানে আইতে পারবা?,
nan,তুমি কি এমন কিছু হোনছো যা উদ্ভট,Have you heard anything strange?
তুমি কি এখন খেতে বসবা  ?,তুমি কি এহন খাইতে ববা?,Are you going to eat now?
nan,তুমি কি কইছো,what are you saying
nan,তুমি কি কফি পছন্দ হরো,do you like coffee
nan,তুমি কি কহোনো বিদেশে যাওয়ার কতা ভাবঝো,Have you ever planned to go abroad?
তুমি কি কাজ করো?,তুমি কি কাম হরো,What do you do?
nan,তুমি কি কিছু হেকতে চাও তোমার কি কিছু হেকতে মোল্লায়,Do you want to learn something?
তুমি কি গল্প লেখো ?,তুমি কি কেসসা লেহো?,Do you write stories?
nan,তুমি কি কোনো নুতান প্রোজেক্টে কাম হরতে আছো,Are you working on a new project?
তুমি কি খেতে পছন্দ করো ?,তুমি কি খাইতে পছন্দ কর?,what do you like to eat
তুমি কি খেতে পছন্দ করো?,তুমি কি খাইতে পছন্দ করো?,What do you like to eat?
nan,তুমি কি খাওয়া শ্যাষ হরছো,have you finished eating
nan,তুমি কি খেলাধুলা হরো,do you play sports
nan,তুমি কি খেলাধুলায় অংশগ্রহণ হরো,Do you participate in sports?
তুমি কি খেলাধুলায় ভালো,তুমি কি খেলাধুলায় ভালো?,
nan,তুমি কি খ্যালতে চাও,do you want to play
তুমি কি খেলতে ভালোবাসো,তুমি কি খ্যালতে ভালবাসো?,
nan,তুমি কি গান গাইতে ভালো পাও,Do you love to sing?
nan,তুমি কি গাড়িউগ্গা চালাইতে পারবা,can you drive a car
তুমি কি গিয়েছিলে?,তুমি কি গ্যাছেলা?,Did you go?
nan,তুমি কি ঘুমাইতাছো,are you sleeping
nan,তুমি কি চা খাবা,will you have tea
nan,তুমি কি চা পছন্দ হরো,do you like tea
তুমি কি চাও আমি চলে যাই?,তুমি কি চাও মুই চইল্লা যাই?,Do you want me to leave?
তুমি কি চাও?,তুমি কি চাও?,what do you want
তুমি কি চাকরি করছ?,তুমি কি চাকরি করতেয়াছ?,Are you working?
তুমি কি চাকরি করছো এখনো,তুমি কি চাকরি করতেয়াছো এহনো?,
তুমি কি চাকরি করছো?,তুমি কি চাকরি করতেয়াছো?,Are you working?
nan,তুমি কি ছবির পাইন্নে আগ্রহী,Are you interested in pictures?
nan,তুমি কি ঠিকঠাক আছো,are you ok
nan,তুমি কি ঠিকঠাক বাইলে খাওন দাওন হরছো,Are you eating and drinking properly?
তুমি কি তোমার ভুল বুঝতে পেরেছ,তুমি কি তোমার ভুল বোঝতে পারছো?,
তুমি কি দেখেছো,তুমি কি দেখছো?,
তুমি কি দেখছো ?,তুমি কি দ্যাখছো?,are you watching
nan,তুমি কি নুতান কামের লইগ্গা রেডি,Are you ready for a new job?
nan,তুমি কি নুতান কিছু হেকছো,Are you learning something new?
nan,তুমি কি নুতান কিছু হেকতে চাও,Do you want to learn something new?
nan,তুমি কি নুতান প্রযুক্তির লগে আপডেট,Are you updated with new technology?
nan,তুমি কি নুতান বন্ধু বানাইনার লইগ্গা চেষ্টা হরছো,Are you trying to make new friends?
nan,তুমি কি নুতান রানদা হেকতে চাও,Are you willing to learn new cooking?
nan,তুমি কি নুতান হইর্রা চেষ্টা হরতে চাও,Do you want to try something new?
nan,তুমি কি পুরানা ফিল্ম দ্যাখতে ভালো পাও,Do you love to watch old films?
nan,তুমি কি পুরানা সিনামা পছন্দ হরো,Do you like old movies?
nan,তুমি কি প্রেযুক্তিতে আগ্রহী,Are you interested in technology?
তুমি কি পড়াশোনা করছো,তুমি কি পড়াশুনা করতেয়াছো?,
তুমি কি বাংলা গান শুনতে পারো,তুমি কি বাংলা গান হোনতে পারো?,
তুমি কি বাইরে বের হবে?,তুমি কি বাইরাই বাইর হোবা?,Will you go out?
nan,তুমি কি বাইরে ঘোরতে যাও,do you go out for a walk
nan,তুমি কি বার্তে ফেরবা,are you back home
তুমি কি বিয়েতে রাজি ?,তুমি কি বিয়াতে রাজি?,Are you willing to marry?
nan,তুমি কি ভ্রমণে যাওয়ার লইগ্যা রেডি,Are you ready to go on a trip?
nan,তুমি কি মোর কতায় রাগ হরছো,Are you angry with my words?
তুমি কি আমার বন্ধু হতে চাও,তুমি কি মোর দোস্তো হইতে চাও?,
তুমি কি আমার জন্য অপেক্ষা করতে পারবে,তুমি কি মোর লইজ্ঞা অপেক্ষা করতে পারবা?,
তুমি কি আমার জন্য একটি গান লিখে দিতে পারবে,তুমি কি মোর লইজ্ঞা এউক্কা গান লেইক্ষা দেতে পারবা?,
nan,তুমি কি মোর লগে আবা,will you come with me
তুমি কি আমার সাথে প্রেম করবা?,তুমি কি মোর লগে পেরেম করবা?,Will you make love with me?
তুমি কি আমার সাথে যাবে,তুমি কি মোর লগে যাবা?,
nan,তুমি কি মোর লাইগ্যা অপেক্ষা হরছো,are you waiting for me
তুমি কি আমাকে আগে দেখেছো ?,তুমি কি মোরে আগে দ্যাখছো?,have you seen me before
তুমি কি আমাকে এই কাজটি করে দিতে পারবে,তুমি কি মোরে এই কামডা কইররা দেতে পারবা?,
তুমি কি আমাকে একটি ছবি তুলে দিতে পারবে,তুমি কি মোরে এউক্কা ছবি তুইল্লা দেতে পারবা?,
তুমি কি আমাকে এক গ্লাস পানি এনে দিতে পারবে,তুমি কি মোরে এক গেলাস পানি আইননা দেতে পারবা?,
তুমি কি আমাকে  বোকা মনে করো ?,তুমি কি মোরে গোঙ্গা মনে হরো?,Do you think I'm stupid?
তুমি কি আমায় ঘুরতে নিয়ে যাবে?,তুমি কি মোরে ঘোরতে লইয়া যাবা?,will you take me for a walk
nan,তুমি কি মোরে চেনতে হারছো,do you recognize me
তুমি কি আমাকে চিনো?,তুমি কি মোরে চেনো?,Do you know me?
তুমি কি আমায় ভালোবাসো না?,তুমি কি মোরে ভালোবাসো না?,Don't you love me?
তুমি কি আমায় ভালবাসো ?,তুমি কি মোরে ভালোবাসো?,Do you love me?
nan,তুমি কি মোরে সাহায্য হরবা,will you help me
nan,তুমি কি রাইগ্গা আছো,are you angry
তুমি কি রাতে খেয়েছো ?,তুমি কি রাইতে খাইছো?,did you eat at night
তুমি কি রাতের বেলা বাইরে বের হবে?,তুমি কি রাইতের কালে বাইরাই বাইর হোবা?,Will you go out at night?
nan,তুমি কি রাইতের কালে বাইরেই হোবা,Will you go out at night?
তুমি কি রাতের বেলা বাহিরে বের হবে ?,তুমি কি রাইতের কালে বায়রায় বাইর হবা?,Do you go out at night?
তুমি রান্না করতে পারো ?,তুমি কি রানতে পারো?,Can you cook?
তুমি কি জামরুল খাও?,তুমি কি লকট খাও?,Do you eat Jamrul?
nan,তুমি কি সফরে যাওয়ার পাইন্নে কোনো প্লান হরছো,Are you planning to go on a trip?
তুমি কি সরকারি চাকরি করছ?,তুমি কি সরকারি চাকরি করতেয়াছেন?,Do you work in a government job?
তুমি কি সরকারি চাকরি করছো?,তুমি কি সরকারি চাকরি করতেয়াছো?,Are you working in government?
nan,তুমি কি সাহায্য হরতে হারবা,Can you help?
nan,তুমি কি সিনেমা দ্যাখতে পছন্দ জরো,Do you like watching movies?
nan,তুমি কি হকালে উইট্টা বেয়াম হরো,Do you get up in the morning to exercise?
nan,তুমি কি হরছো,what are you doing
তুমি কি করো,তুমি কি হরো,What do you do?
nan,তুমি কি হাঁতরাইতে পারো,can you swim
তুমি কি সাঁতার জানো?,তুমি কি হাতোর জানো?,Do you know how to swim?
nan,তুমি কি হারো,Are you losing?
nan,তুমি কির লইগ্গা তাড়াহুরা হরো তুমি কির পাইন্নে তাড়াহুরা হরো,Why are you in such a hurry?
তুমি ক্রিকেট খেলায় জিতলে,তুমি কিরকেট খেলায় জেতলে,
nan,তুমি কোতকুন পড়াহুনা হরবা,How long do you study?
nan,তুমি কোন ইস্কুলে পড়ো,What school do you go to?
তুমি কোন ক্লাসে পড়ো?,তুমি কোন কেলাসে পড়ো?,What class are you in?
তুমি কোন বিষয় পড়াশোনা করছো?,তুমি কোন বিষয় লইয়া পড়াশুনা করতেয়াছো?,What subject are you studying?
তুমি কোন স্কুলে পড়,তুমি কোন স্কুলে পড়ো,Which school do you study in?
তুমি কোথায়?,তুমি কোম্মে,Where are you?
nan,তুমি কোম্মে আছেলা,where were you
nan,তুমি কোম্মে কাম হরো,where do you work
তুমি কোথায় চাকরি করছো?,তুমি কোম্মে চাকরি করতেয়াছো?,Where do you work?
তুমি কোথায় থাক?,তুমি কোম্মে থাহো,Where do you live?
nan,তুমি কোম্মে যাইতেছো,where are you going
তুমি কোথায় যাও,তুমি কোম্মে যাও,Where are you going?
তুমি কেমন আছো,তুমি ক্যামন আছো?,
nan,তুমি ক্যামমে এত্তো হওয়ালে পড়ো,How can you read so fast?
তুমি কেমন আছো,তুমি ক্যামোন আছ,How are you?
nan,তুমি ক্লাসে সোজাসুজি বাইলে অংশগ্রহন হরবা,Do you participate actively in class?
তুমি শুধু মনে রেখো আমায় সারা বেলা,তুমি খালি মনে রাইখো মোরে হগল সময়,You just remember me all the time
তুমি খেলায় জিতলে,তুমি খেলায় জেতছো,
তুমি গান গাইতে পারবে না,তুমি গান গাইতে পারবা না,You cannot sing.
তুমি বোকা একজন মানুষ,তুমি গোঙ্গা এউক্কা মানু,You are a stupid man
তুমি বোকার মতো তাকে নিয়ে ভেবে বসে থাকবে কেন,তুমি গোঙ্গার নাহান হ্যারে লইয়া ভাইব্বা বইয়া থাকপা কির লইজ্ঞা,Why are you thinking about him like a fool?
nan,তুমি ঘুম তোনে হায়ালে উইঠঠা যাও,You wake up right after going to sleep
তুমি ঘুমাও,তুমি ঘুমাও,You sleep.
তুমি ঘুমাও কেন?,তুমি ঘুমাও কির লইগ্গা?,Why do you sleep?
তুমি ঘুম থেকে তাড়াতাড়ি উঠে যাও,তুমি ঘুমে গনে হায়ালে উঠাই যাও,You get up early in the morning.
তুমি ঘুম থেকে উঠে আমাকে কল দিও,তুমি ঘুমে গোনে উইটঠা মোরে ফোন কইররো,You wake up and call me
তুমি ঘুম থেকে তাড়াতাড়ি উঠে যাও,তুমি ঘুমে গোনে হওয়ালে উইটঠা যাও,You wake up early
তুমি চলে যাওয়ার পর তোমার মেয়ে কেমন যেন শান্ত হয়ে গেছে,তুমি চইল্যা যাওয়ার পর তোমার মাইয়া কিরহম যানি ঠাণ্ডা হইয়া গ্যাছে,Your daughter seems to have calmed down after you left
তুমি চলে যাওয়ার পর আমার জীবন থেমে গেছে,তুমি চইল্লা যাওয়ার পর মোর জীবন থাইম্মা গ্যাছে,
তুমি চাইলে আমি চাঁদ এনে দিবো,তুমি চাইলে মুই চাঁন আইন্না দিমু,
তুমি চাকরি করছ?,তুমি চাকরি করতেয়াছেন?,Are you working?
তুমি চুদির ভাইপদত্যাগ করা তাহলেই সব ঠিক হয়ে যাবে,তুমি চুদির ভাইপদত্যাগ হরো তাহলেই সব ঠিক অইবো।,
তুমিহীন সময়টা  নিজেদের মতো করে গুছিয়ে নেওয়ার চেষ্টা করছি,তুমি ছাড়া সময়ডা মোর নাহান কইরা গুছাইয়া লওয়ার চেষ্টা করছি,Trying to organize the time without you in our own way
তুমি ছাড়া এই পৃথিবীতে আমার আর কেউ নেই,তুমি ছাড়া এই পিরথিবিতে মোর আর কেউ নাই,
তুমি ছাড়া আমার জীবনটা অন্ধকার,তুমি ছাড়া মোর জীবনডা আন্ধার,
nan,তুমি জানলে জানাবা,Tell me if you know.
তুমি জানো সত্যিই খুব কঠিন বাবা হয়ে মায়ের দায়িত্ব পালন করা,তুমি জানো হাছাইও বেমালা কঠিন বাপ হইয়া মায়ের দায়িত্ত্ব পালন করা,You know it's really hard to be a father and fulfill the responsibilities of a mother
nan,তুমি জীবনে অনেক দূট আউগাইয়্যা যাবা,You will go far in life.
তুমি জোর করে অন্যের ভালো লাগার মানুষ হতে পারবে না,তুমি জোর কইররা অন্যের ভালো লাগার মানু হইতে পারবা না,
তুমি ঢাকার কোথায় থাকো?,তুমি ঢাকার কোম্মে থাহো?,Where do you live in Dhaka?
nan,তুমি তো কইছিলা,You said it.
nan,তুমি তো তাড়াহুড়ায় আছো,are you busy
তুমি থাকো কোথায়,তুমি থাহো কোম্মে?,
nan,তুমি দারুণ এউক্কা সহোকর্মী,You are a great colleague.
তুমি দুপুরে কি দিয়ে ভাত খেয়েছ ?,তুমি দুফারে কিদ্যা ভাত খাইছেলা?,What did you eat rice with in the afternoon?
তুমি দুপুরে কি খেয়েছ?,তুমি দুফুরে কিডা খাইছেলা?,What did you eat for lunch?
তুমি দুপুরে কি দিয়ে ভাত খেয়েছ?,তুমি দুফুরে কিডা ভাত খাইছেলা?,What did you eat with rice for lunch?
nan,তুমি দুফুরে কিদা ভাত খাইছেলা,What did you have for lunch?
nan,তুমি দুফুরে খাইছেলা,Did you eat lunch?
nan,তুমি দ্যাখতে মাশাল্লাহ,you are very smart
তুমি দেখতে সুন্দর না হলেও আমি তোমাকেই চাই,তুমি দ্যাখতে সুন্দর না হইলেও মুই তোমারেই চাই,
তুমি নেই এই কঠিন সত্যিটা আমি আজও বিশ্বাস করতে পারছি না,তুমি নাই এই কঠিন সত্যডা মুই আইজও বিশ্বাস করতে পারতেয়াছি না,I still can't believe the hard truth that you are gone
nan,তুমি প্রেত্যেকটা কামে সেরা,You are the best in everything.
nan,তুমি প্রেত্যেকটা দিনরে স্মরনীয় হইর্রা তোলো,You make every day memorable.
nan,তুমি প্রেত্যেকদিন নতুন কিছু হেকছো,You learn something new every day.
nan,তুমি প্রেত্যেকরে সোম্মান হরো,You respect everyone.
তুমি বিয়ে করবে কতো বছর বয়সে ?,তুমি বিয়া কবা কত বছর বয়সে?,At what age will you get married?
তুমি বিয়ে করছো না কেন?,তুমি বিয়া করতেয়াছোনা ক্যান?,Why are you not married?
তুমি কি সকালে উঠে চা খাবে,তুমি বেইন্নাহালে উইঠ্যা চা খাবা?,
nan,তুমি বেমালা পরিশ্রম হরছো,you work hard
nan,তুমি বেমালা পরিশ্রমী,you are hard working
তুমি অনেক যত্নশীল,তুমি বেমালা যত্নশীল,you are very caring
তুমি অনেক চালাক,তুমি বেমালা শেয়ান,you are very clever
তুমি বেশী কথা বলো,তুমি বেশী কতা কও,You talk too much
তুমি বুঝো না কেন ?,তুমি বোঝো না ক্যা?,Why don't you understand?
তুমি ভাত খেয়েছো,তুমি ভাত খাইছো,Did you eat rice?
আপ্নি একজন 'ভার্সিটির অধ্যাপক' তাই নিজের ওয়েট বজায় রাখুন।এসব ছাগলামী করলে শুধু শুধু সম্মান হারাবেন! নাকি 'কমেডি' লেখছেন...?,তুমি ভার্সিটির মাস্টার মানু তাইলেই না একটু ওজন হইর‍্যা চলো এসব ছ্যাবলামি হইর‍্যা মান ইজ্জত খারাপ করো ক্যানা কি কৌতুক লিখতাছো।,
তুমি ভালো আছ জেনে খুশি হলাম,তুমি ভালো আছো জাইন্না খুশি হইলাম,Glad to know you are well
তুমি ভালো আছো?,তুমি ভালো আছো?,Are you good?
nan,তুমি ভালো কতা কও,You speak well.
nan,তুমি মানুডা দায়িত্বশীল,You are a responsible person.
তুমি আমার জীবনের আলো,তুমি মোর জীবনের আলো,You are the light of my life
nan,তুমি মোর জীবনের এউক্কা মূল্যবান অংশ,You are an important part of my life.
তুমি আমার কাছে ধরা পড়ার পরেও পরকীয়া করার কথা স্বীকার করছ না,তুমি মোর ধারে ধরা পরার পরেও পরকীয়া করার কথা স্বীকার করতেয়াছো না,
তুমি আমার কাছে ক্ষমা চাও,তুমি মোর ধারে মাফ চাও,
তুমি আমার প্রথম বন্ধু,তুমি মোর পরথোম দোস্ত,you are my first friend
তুমি আমার মনের কথা একদমই বুঝো না,তুমি মোর মনের কথ এক্কালেই বোঝো না,
তুমি তোমার কন্যাকে নিয়ে ব্যস্ত সময় পার করছ,তুমি মোর মাইয়ারে নিয়া ব্যস্ত সময় পার করতেয়াছো,You are busy with your daughter
তুমি আমার সাথে আর কথা বলবা না,তুমি মোর লগে আর কথা কবা না,Don’t talk to me
তুমি আমাকে আর কত অবাক করবা,তুমি মোরে আর কত অবাক করবা,How much more will you surprise me?
nan,তুমি মোরে কইছিলা,you told me
তুমি আমাকে চিনো?,তুমি মোরে চেনো?,Do you know me?
তুমি আমাকে দোষ দিচ্ছ কেন ?,তুমি মোরে দোষ দেতেয়াছো কির লইজ্ঞা?,Why do you blame me?
তুমি আমাকে বিরক্ত করো না,তুমি মোরে বিরক্ত কইররো না,
"তুমি যদি কাউকে ভালোবাসো,তবে তাকে ছেড়ে দাও","তুমি যদি কাউরে ভালোবাসো,হ্যালে হ্যারে ছাইড়া দেও","If you love someone, let them go"
তুমি যদি চাও বৃষ্টি হবে আজ,তুমি যদি চাও বইশ্যা হইবে আইজগো,If you want it will rain today
তুমি যাও এখান থেকে,তুমি যাও এইহান গোনে,
তুমি যাও একা একা,তুমি যাও এল্লাহ এল্লাহ,you go alone
তুমি যাবে,তুমি যাবা,Will you go?
তুমি রেঁধেছো,তুমি রানছো?,You cooked
তুমি সত্যিই খুব কঠিন সময় পার করছ,তুমি সত্যই বেমালা কঠিন সময় পার করছ,
nan,তুমি সব কিছু সহজে হরতে পারো,You can do everything easily.
তুমি সরকারি চাকরি করছ?,তুমি সরকারি চাকরি করতেয়াছেন?,Are you doing a government job?
nan,তুমি সহজ বাইলে মাইনসেরে বোঝাইতে পারো,You can easily convince people.
nan,তুমি সৎ এবং বিশ্বাস রাহার মতো,You are honest and trustworthy.
nan,তুমি সয়ত্যই অনুপ্রেরণা দ্যাও,You are truly inspiring.
nan,তুমি সয়ত্যই আন্তরিক,you are really sincere
nan,তুমি সয়ত্যই আ্যাকছের মেধাবী,You are really very talented.
nan,তুমি সয়ত্যই বিশেষ,you are really special
nan,তুমি হগল জনিস প্যাঁচাও,You complicate everything.
nan,তুমি হগল জিনিস ভুল বোঝো,You get everything wrong.
nan,তুমি হগল সোমায় আশাবাদী,You are always optimistic.
nan,তুমি হগল সোমায় ইতিবাচক থাইক্কো,You always stay positive.
nan,তুমি হগল সোমায় নুতান কিছু হরতে চাও,You always want to do something new.
nan,তুমি হগল সোমায় সুচিন্তাই হরো,You always think positive.
nan,তুমি হগল সোমায় সয়ত্য কতা কও,You always speak the truth.
nan,তুমি হগল সোমায় হক্কলডির লইগ্গা ভাবো,You always think for everyone.
nan,তুমি হগলডির প্রিয়,you are everyone's favorite
nan,তুমি হগলডির সাহায্যে আউগাইয়া আও,You come forward to help everyone.
nan,তুমি হগলসোমায় ভুল হরো,You always make mistakes.
nan,তুমি হগলের লইগ্যা প্রেরনা,You are an example for all.
nan,তুমি হগলের লগে ভালো বাইলে ব্যবহার হরো,You treat everyone very well.
nan,তুমি হাইঙ্গো সোমায় অজুহাত দ্যাও,You always make excuses.
nan,তুমি হাইঙ্গো সোমায় উৎসাহী,You are always enthusiastic.
nan,তুমি হাইঙ্গো সোমায় সোঠিক সিদ্ধান্ত ন্যাও,You always make the right decision.
তুমি তাড়াতাড়ি উঠে যাও,তুমি হায়ালে উঠাই যাও,You get up early.
nan,তুমিই হেরা,You are the best!
তুর মাকে আমি চুদবো মাগির পুত এগুলা কি গান।,তুর মাকে মুই চুদবো মাগির পুত এগুলা কি গান।,
তুর মার হেডা,তুর মার হেডা।,
তুর মায়েরে তুই পুটকি মারিস সালা দাঁড়ি ওয়ালা গান্জা খুর,তুর মায়েরে তুই পুটকি মারিস হালা দাঁড়ি ওয়ালা গান্জা খুর।,
তে ফ্রি খাবার দেয় ।অবাক কাণ্ড ।অদ্ভুত এ দেশ ।,তেঁ ফ্রি খাইতে দেই হা রে অবাক কান্ড। অদ্ভুত দেশ।,
nan,তো তোমগো ওয়াহানে কিরোম আকাশ,What kind of sky do you have there?
তোকে চোদবো কত টাকা নিবি এক রাতে জান আমাকে,তোকে চোদবো কত টাহা নিবি এক রাতের ল‌ইগ্যা।,
হারামজাদা ‌তোর ফাস‌ি হওয়া উচিত,তোকে ফাঁসি দেওয়া উচিৎ।,
তোদের এইটা রাজনৈতি না নোংরামি তোদের রাজনৈতিতে দেশের মানসম্মান সব শেষ।জানতাম ছাত্ররা দেশের উজ্জ্বল ভবিষ্যৎ। এখন দেখতেছি পুরোটাই উল্টো,"তোগো এইডা রাজনীতি না, নোংরামি, তোগো রাজনীতিত দেশেইর মান সম্মান সব শেষ,  জানতাম ছাত্ররা দেশের উজ্জ্বল ভবিষ্যৎ, এহন দেহি পুরডাই উলটা।",
তোদের কি কোন কাম নাই সালার পুত একটা মাগি নিয়ে সামনে আছদ,তোগো কি কোন কাম নাই হালার পুত এউক্কা মাগি ল‌ইয়্যা  সামনে আছদ।,
তোমার ক্যেমেরা চুরি হইচিল ভালই হইচিল।। কারন তুমি ভাল মানুষ কে নেন।। এই কানকিদের নিয়ে তোমার চ্যেনেলের কতি,তোগো ক্যেমেরা চুরি হইচিল ভালই হইচিল। কারন তুমি ভাল মানু কে নেন। এই কানকিদের নিয়ে তোমার চ্যেনেলের ক্ষতি।,
তোদের নেত্রী জানে যদি খমতা ছেঁড়ে দেই তাহলে দেশের জনগণ আমাদের কে ছাড়বে না ?,"তোগো নেত্রী জানে, যদি খমতা ছাইড়া দিলেই দেশের জনগণ মোদের ছাইড়া দিব না।",
তোমাদের ভিডিও আমার ভালো লাগে,তোগো ভিডিও মোর ভালো লাগে।,
তোদের মত কুত্তার বাচ্চা দেরকে কে বিচারক বানাইছে কুত্তার বাচ্চা,তোগো মত কুত্তার বাচ্চা গো কে বিচারক বানাইছে কুত্তার বাচ্চা।,
তোদের মতো ইউটিউবারদের চুদি,তোগো মতো ইউটিউবারদের চুদি।,
তোদের মতো ছাগল দিয়া এই বিচার হবে না,তোগো মতো ছাগল দিয়া এই বিচার হ‌ইবো না।,
তোমার মতো ভাবী যদি আমি পাইতাম কুকুরের মত ছাইজ করতাম শালী,তোগো মতো ভাবী যদি মুই পাইতাম কুত্তার মত ছাইজ হরতাম হালী।,
nan,তোতকুন সুবারিউগ্গা চাবান,"Meanwhile, chew the betel nut"
nan,তোমরা আইছো একটু বও,"You are coming, sit down"
nan,তোমরা আইয়া তোমাগো বড়ো মোনের মাইনসের পোরিচয় দ্যাও,Come and introduce yourself to big-hearted people
nan,তোমরা আবার ঢাহায় থাহো,You stay in Dhaka again
nan,তোমরা কও তো,you used to say
তোমরা কি গল্পের বই পড়তে পছন্দ কর?,তোমরা কি কেসসার বই পড়তে পছন্দ কর?,Do you like to read story books?
তোমরা ভালো আছ জেনে খুশি হলাম,তোমরা ভালো আছো জাইন্না খুশি হইলাম,Glad to know you are well
nan,তোমরা ভালোই হারো,You can do well
nan,তোমরা মোরে অনেক কতা মোনে হরাইয়া দেছো,You remind me of many things
nan,তোমরা য্যা কবা হেইয়াই হুনমু,I will listen to what you say
nan,তোমরা রোংপুইর্রা ভাষায় কতা কইতে হেয়ো নাই,You have not learned to speak the language of Rangpur
nan,তোমরা হগলডি এত্তো কতা হেকলা কোম্মেইদ্দা,Where did you all learn so much from?
nan,তোমরা হগলডি যে রোংপুইর্রা কতা ল্যাকছো মোরে কইছো,"You all write about Rangpur, you tell me"
nan,তোমরা হগলে আছো ক্যামন,how are you all
তোমাদের কথা শুনে হাসছি,তোমাগো কথা হুইননা হাসতেয়াছি,I'm laughing at you
nan,তোমাগো কমেন্ট পইর্রা মুই আ্যাকছের মজা পাইছি,I enjoyed reading your comments
তোমাদের কারো বিশ্বাস হবে না,তোমাগো কারো বিশ্বাস হইবেনা,None of you will believe it
তোমাদের গ্রামের বাড়ি কোথায়?,তোমাগো গেরামের বাড়ি কোম্মে?,Where is your village home?
তোমাদের পরীক্ষা কবে ?,তোমাগো পরিক্ষা কবে?,When is your exam?
তোমাদের প্রিয় লেখক কে ?,তোমাগো পিরিয়ো লেখক কেডা?,Who is your favorite author?
তোমাদের বাসা কোথায়?,তোমাগো বাড়ি কোম্মে?,Where is your home?
তোমাদের বাড়ি কোথায়,তোমাগো বাড়ি কোম্মে,Where is your home?
তোমাদের লংটা ছবি কেও আর দেখে না শালার মাগিদের নিয়া ছবি করে বাংলা,তোমাগো লংটা ছবি কেও আর দেইখ্যা না হালার মাগিদের ল‌ইয়্যা ছবি হরে বাংলা।,
তোমাদের জন্য কিছু করতে তো পারলামই না উল্টো পরিবারকে  শেষ করলাম,তোমাগো লইজ্ঞা কিছু করতে তো পারলামি না উলডা পরিবারডা শেষ করলাম,"I could not do anything for you, on the contrary I ended the family"
তোমাদের সকলের দোয়া চাই,তোমাগো হগলডির দোয়া চাই,I want all of you to pray
"তোমার অভিনয় দেকলে আমার মন ভরে জাই,,বস্",তোমার অভিনয় দ্যাখলে মোর মোন ভইররা যায় বস।,
nan,তোমার আওনে হগলডি আনন্দ পায়,Everyone rejoices in your presence.
nan,তোমার আত্নবিশ্বাসে জোর আছে,Your confidence is very strong.
nan,তোমার আনাগোনায় পরিবেশটা আনন্দিত,Your presence brightens the atmosphere.
তোমার আব্বু কেমন আছে,তোমার আব্বায় ক্যামন আছে?,
nan,তোমার আ্যাকছের ধৈর্য্য,You are very patient.
nan,তোমার ইস্কুলে যাও,go to your school
nan,তোমার উদ্দামতা অন্যরহম,Your enthusiasm is really admirable.
nan,তোমার উপদেশ অনেক কামের,Your advice is always effective.
nan,তোমার উপরে ব্যাবাক ভরসা আছে,I have complete confidence in you.
nan,তোমার উপরে হগলডি ভরসা হরতে পারে,Everyone can depend on you.
nan,তোমার উৎসাহ হগলসোমায় কামে লাগে,Your encouragement always helps.
তোমার এক ফোটা হাসি দেখার জন্য বসে আছি,তোমার এক ফোডা হাসি দ্যাহার লইজ্ঞা বইয়া আছি,I am sitting to see a drop of your smile
nan,তোমার একছের প্রতিভা,You are very creative.
nan,তোমার এত্ত ঘুম আয় কির লইগ্গা,Why do you sleep so much?
তোমার এত ঘুম আসে কেন?,তোমার এত্ত ঘুম আয় কির লইগ্গা?,Why do you feel so sleepy?
তোমার এত ঘুম কেন?,তোমার এত্ত ঘুম কির লইগ্গা?,Why are you so sleepy?
তোমার এত ঘুম আসে কেন ?,তোমার এত্তো ঘুম আয় কির লইজ্ঞা?,Why are you so sleepy?
nan,তোমার কত বয়াস,how old are you
nan,তোমার কতা গুলা অনুপ্রেরণামূলোক,Your words are inspiring.
nan,তোমার কতা হগল সোমায় উপকারী,Your words are always useful.
nan,তোমার কতা হগল সোমায় মজায়,Your words are always funny.
nan,তোমার কতা হগল সোমায় সয়ত্য,Your words are always true.
nan,তোমার কতা হুইন্না মোন খারাপ হইয়া গ্যালো,It makes me sad to hear you.
nan,তোমার কতা হুইন্না মোনডা ভালো হইয়া গ্যাছে,Listening to you makes me feel better.
তোমার কথা শুনে খুব ভালো লাগলো,তোমার কতা হুইন্না ম্যালা ভালো লাগজে,Nice to hear from you
nan,তোমার কতাগুলা ব্যাতা দ্যায়,Your words hurt.
তোমার কথা বলার ধরন অনেক সুন্দর,তোমার কথা কওয়ার বাইল বেমালা সুন্দর,
তোমার কথা শুনে আমি খুব অবাক হয়ে গেছিলাম,তোমার কথা হুইন্না মুই বেমালা অবাক হইয়া গ্যাল্লাম,
তোমাকে  কাছে এসে জড়িয়ে ধরা বাকি,তোমার কাছে যাইয়া জাবরাইয়া ধরা বাকি,You have to come and hug
তোমার কাজ আছে,তোমার কাম আছে,You have work.
